peptide,rpK,file_id
gi|10047102|ref|NP_057388.1|_probable_ribosome_biogenesis_protein_RLP24_[Homo_sapiens]_fragment_3,0.10906588342800001,healthy_serum_20
gi|10047144|ref|NP_065169.1|_sal-like_protein_4_[Homo_sapiens]_fragment_18,0.21813176685600003,healthy_serum_20
gi|100814339|ref|NP_065930.2|_coiled-coil_domain-containing_protein_146_[Homo_sapiens]_fragment_24,0.10906588342800001,healthy_serum_20
gi|100913206|ref|NP_001348.2|_ATP-dependent_RNA_helicase_A_[Homo_sapiens]_fragment_47,0.0545329417141,healthy_serum_20
gi|100913209|ref|NP_001035757.1|_heat_shock_factor_protein_4_isoform_b_[Homo_sapiens]_fragment_5,0.163598825142,healthy_serum_20
gi|10092639|ref|NP_057525.1|_cysteine-rich_motor_neuron_1_protein_precursor_[Homo_sapiens]_fragment_12,0.0545329417141,healthy_serum_20
gi|10092665|ref|NP_062547.1|_sushi_domain-containing_protein_2_precursor_[Homo_sapiens]_fragment_21,0.5998623588549999,healthy_serum_20
gi|10092677|ref|NP_064711.1|_pyridoxal_phosphate_phosphatase_[Homo_sapiens]_fragment_0,0.163598825142,healthy_serum_20
gi|10140845|ref|NP_065387.1|_ephrin_type-A_receptor_8_isoform_1_precursor_[Homo_sapiens]_fragment_31,0.436263533713,healthy_serum_20
gi|10190722|ref|NP_065729.1|_leucine-rich_repeat_and_transmembrane_domain-containing_protein_1_isoform_1_precursor_[Homo_sapiens]_fragment_2,0.0545329417141,healthy_serum_20
gi|102468717|ref|NP_005112.2|_mediator_of_RNA_polymerase_II_transcription_subunit_13_[Homo_sapiens]_fragment_64,0.981592950854,healthy_serum_20
gi|102468717|ref|NP_005112.2|_mediator_of_RNA_polymerase_II_transcription_subunit_13_[Homo_sapiens]_fragment_65,0.0545329417141,healthy_serum_20
gi|10337613|ref|NP_066273.1|_B-cell_CLL/lymphoma_7_protein_family_member_A_isoform_a_[Homo_sapiens]_fragment_6,0.0545329417141,healthy_serum_20
gi|10337613|ref|NP_066273.1|_B-cell_CLL/lymphoma_7_protein_family_member_A_isoform_a_[Homo_sapiens]_fragment_7,1.1451917759999999,healthy_serum_20
gi|103471993|ref|NP_056151.2|_palmitoyltransferase_ZDHHC17_[Homo_sapiens]_fragment_5,1.6905211931400002,healthy_serum_20
gi|103471997|ref|NP_056240.2|_DNA-directed_RNA_polymerase_I_subunit_RPA1_[Homo_sapiens]_fragment_8,0.10906588342800001,healthy_serum_20
gi|103472005|ref|NP_002408.3|_antigen_KI-67_isoform_1_[Homo_sapiens]_fragment_12,0.0545329417141,healthy_serum_20
gi|103472005|ref|NP_002408.3|_antigen_KI-67_isoform_1_[Homo_sapiens]_fragment_17,11.015654226199999,healthy_serum_20
gi|103472005|ref|NP_002408.3|_antigen_KI-67_isoform_1_[Homo_sapiens]_fragment_26,1.7450541348500002,healthy_serum_20
gi|103472136|ref|NP_055525.3|_G-protein_coupled_receptor-associated_sorting_protein_1_[Homo_sapiens]_fragment_2,0.0545329417141,healthy_serum_20
gi|103485496|ref|NP_002759.2|_charged_multivesicular_body_protein_1a_isoform_2_[Homo_sapiens]_fragment_3,0.10906588342800001,healthy_serum_20
gi|104487006|ref|NP_002841.3|_receptor-type_tyrosine-protein_phosphatase_S_isoform_1_precursor_[Homo_sapiens]_fragment_59,0.272664708571,healthy_serum_20
