peptide,rpK,file_id
gi|10047140|ref|NP_064528.1|_RNA-binding_protein_PNO1_[Homo_sapiens]_fragment_0,4.98886817215,healthy_serum_15
gi|100814339|ref|NP_065930.2|_coiled-coil_domain-containing_protein_146_[Homo_sapiens]_fragment_24,0.0665182422954,healthy_serum_15
gi|100815975|ref|NP_057480.2|_CTD_small_phosphatase-like_protein_2_[Homo_sapiens]_fragment_11,0.199554726886,healthy_serum_15
gi|10092665|ref|NP_062547.1|_sushi_domain-containing_protein_2_precursor_[Homo_sapiens]_fragment_13,0.332591211477,healthy_serum_15
gi|10181096|ref|NP_056085.1|_adenylate_cyclase_type_6_[Homo_sapiens]_fragment_18,0.266072969181,healthy_serum_15
gi|10190664|ref|NP_065699.1|_twisted_gastrulation_protein_homolog_1_precursor_[Homo_sapiens]_fragment_1,0.665182422954,healthy_serum_15
gi|10190682|ref|NP_065700.1|_chromobox_protein_homolog_8_[Homo_sapiens]_fragment_6,17.0286700276,healthy_serum_15
gi|10190682|ref|NP_065700.1|_chromobox_protein_homolog_8_[Homo_sapiens]_fragment_7,3.5919850839499996,healthy_serum_15
gi|103471997|ref|NP_056240.2|_DNA-directed_RNA_polymerase_I_subunit_RPA1_[Homo_sapiens]_fragment_69,0.332591211477,healthy_serum_15
gi|103472005|ref|NP_002408.3|_antigen_KI-67_isoform_1_[Homo_sapiens]_fragment_59,0.465627696068,healthy_serum_15
gi|103472136|ref|NP_055525.3|_G-protein_coupled_receptor-associated_sorting_protein_1_[Homo_sapiens]_fragment_21,0.133036484591,healthy_serum_15
gi|104487002|ref|NP_001035802.1|_receptor-type_tyrosine-protein_phosphatase_delta_isoform_5_precursor_[Homo_sapiens]_fragment_12,1.8625107842700002,healthy_serum_15
gi|104487611|ref|NP_570925.2|_receptor-type_tyrosine-protein_phosphatase_S_isoform_4_precursor_[Homo_sapiens]_fragment_12,1.3303648459100001,healthy_serum_15
gi|105990514|ref|NP_001448.2|_filamin-B_isoform_2_[Homo_sapiens]_fragment_91,0.0665182422954,healthy_serum_15
gi|105990535|ref|NP_000121.2|_coagulation_factor_V_precursor_[Homo_sapiens]_fragment_86,1.19732836132,healthy_serum_15
gi|105990535|ref|NP_000121.2|_coagulation_factor_V_precursor_[Homo_sapiens]_fragment_9,0.0665182422954,healthy_serum_15
gi|105990541|ref|NP_000341.2|_retinal-specific_ATP-binding_cassette_transporter_[Homo_sapiens]_fragment_64,4.3236857492,healthy_serum_15
gi|10835143|ref|NP_000565.1|_complement_decay-accelerating_factor_isoform_1_preproprotein_[Homo_sapiens]_fragment_13,0.0665182422954,healthy_serum_15
gi|10835242|ref|NP_006249.1|_cGMP-dependent_protein_kinase_1_isoform_2_[Homo_sapiens]_fragment_8,1.06429187673,healthy_serum_15
gi|10864043|ref|NP_067055.1|_probable_proline_dehydrogenase_2_[Homo_sapiens]_fragment_11,0.0665182422954,healthy_serum_15
gi|108773787|ref|NP_000312.2|_retinoblastoma-associated_protein_[Homo_sapiens]_fragment_25,0.0665182422954,healthy_serum_15
gi|10880979|ref|NP_002330.1|_lymphocyte-specific_protein_1_isoform_1_[Homo_sapiens]_fragment_10,7.250488410189999,healthy_serum_15
gi|108860697|ref|NP_055445.2|_zinc_finger_protein_592_[Homo_sapiens]_fragment_46,0.133036484591,healthy_serum_15
gi|109150419|ref|NP_061878.3|_WD_repeat-containing_protein_mio_[Homo_sapiens]_fragment_12,0.798218907544,healthy_serum_15
gi|109150419|ref|NP_061878.3|_WD_repeat-containing_protein_mio_[Homo_sapiens]_fragment_26,2.9268026610000004,healthy_serum_15
gi|109240556|ref|NP_060457.4|_RUN_and_FYVE_domain-containing_protein_2_isoform_a_[Homo_sapiens]_fragment_1,0.931255392135,healthy_serum_15
gi|109638745|ref|NP_001035919.1|_transforming_growth_factor_beta-1-induced_transcript_1_protein_isoform_1_[Homo_sapiens]_fragment_17,2.3946567226299997,healthy_serum_15
gi|109638749|ref|NP_008878.3|_signal_recognition_particle_subunit_SRP72_isoform_1_[Homo_sapiens]_fragment_25,1.66295605738,healthy_serum_15
gi|109638751|ref|NP_004496.2|_ubiquitin_carboxyl-terminal_hydrolase_6_[Homo_sapiens]_fragment_1,1.4634013305000002,healthy_serum_15
gi|109659839|ref|NP_689564.3|_sodium/glucose_cotransporter_5_isoform_1_[Homo_sapiens]_fragment_14,1.9955472688599998,healthy_serum_15
gi|109698609|ref|NP_524576.2|_protein_BANP_isoform_b_[Homo_sapiens]_fragment_16,0.931255392135,healthy_serum_15
gi|109715835|ref|NP_071353.4|_HEAT_repeat-containing_protein_6_[Homo_sapiens]_fragment_40,0.665182422954,healthy_serum_15
gi|109826564|ref|NP_001035957.1|_neurofibromin_isoform_1_[Homo_sapiens]_fragment_102,4.190649264609999,healthy_serum_15
gi|109826564|ref|NP_001035957.1|_neurofibromin_isoform_1_[Homo_sapiens]_fragment_114,0.465627696068,healthy_serum_15
gi|109948304|ref|NP_060695.2|_WD40_repeat-containing_protein_SMU1_[Homo_sapiens]_fragment_16,0.731700665249,healthy_serum_15
gi|110224458|ref|NP_001035962.1|_solute_carrier_family_12_member_6_isoform_e_[Homo_sapiens]_fragment_36,0.133036484591,healthy_serum_15
"gi|110227613|ref|NP_114152.3|_arf-GAP_with_GTPase,_ANK_repeat_and_PH_domain-containing_protein_3_isoform_a_[Homo_sapiens]_fragment_14",0.0665182422954,healthy_serum_15
gi|11024694|ref|NP_036273.1|_integrator_complex_subunit_6_isoform_a_[Homo_sapiens]_fragment_26,0.8647371498399999,healthy_serum_15
gi|110347420|ref|NP_001036015.1|_structural_maintenance_of_chromosomes_protein_2_[Homo_sapiens]_fragment_30,0.0665182422954,healthy_serum_15
gi|110347423|ref|NP_006099.2|_spondin-1_precursor_[Homo_sapiens]_fragment_25,1.4634013305000002,healthy_serum_15
gi|110347423|ref|NP_006099.2|_spondin-1_precursor_[Homo_sapiens]_fragment_30,0.0665182422954,healthy_serum_15
gi|110347427|ref|NP_055524.3|_ubiquitin_carboxyl-terminal_hydrolase_34_[Homo_sapiens]_fragment_65,0.0665182422954,healthy_serum_15
gi|110347437|ref|NP_001036010.1|_latent-transforming_growth_factor_beta-binding_protein_4_isoform_c_precursor_[Homo_sapiens]_fragment_52,0.5321459383630001,healthy_serum_15
gi|110349765|ref|NP_777551.2|_uncharacterized_protein_C14orf79_[Homo_sapiens]_fragment_0,0.465627696068,healthy_serum_15
gi|110349786|ref|NP_055935.4|_Alstrom_syndrome_protein_1_[Homo_sapiens]_fragment_112,0.133036484591,healthy_serum_15
gi|110349786|ref|NP_055935.4|_Alstrom_syndrome_protein_1_[Homo_sapiens]_fragment_43,0.0665182422954,healthy_serum_15
gi|11037055|ref|NP_003107.1|_sperm-associated_antigen_4_protein_[Homo_sapiens]_fragment_8,2.72724793411,healthy_serum_15
"gi|11038635|ref|NP_067544.1|_glutamate_receptor_ionotropic,_NMDA_1_isoform_GluN1-2a_precursor_[Homo_sapiens]_fragment_36",0.399109453772,healthy_serum_15
gi|110431348|ref|NP_005206.2|_netrin_receptor_DCC_[Homo_sapiens]_fragment_2,0.199554726886,healthy_serum_15
gi|110431350|ref|NP_001036038.1|_cytosolic_endo-beta-N-acetylglucosaminidase_[Homo_sapiens]_fragment_22,0.0665182422954,healthy_serum_15
gi|110556636|ref|NP_203754.2|_182_kDa_tankyrase-1-binding_protein_[Homo_sapiens]_fragment_26,0.0665182422954,healthy_serum_15
gi|11056016|ref|NP_067652.1|_vasculin-like_protein_1_[Homo_sapiens]_fragment_12,6.31923301806,healthy_serum_15
gi|11056063|ref|NP_061743.1|_protocadherin_gamma-A7_isoform_1_precursor_[Homo_sapiens]_fragment_5,0.0665182422954,healthy_serum_15
gi|110611167|ref|NP_631894.2|_A_disintegrin_and_metalloproteinase_with_thrombospondin_motifs_14_isoform_1_preproprotein_[Homo_sapiens]_fragment_24,4.12413102231,healthy_serum_15
