peptide,rpK,file_id
gi|100814339|ref|NP_065930.2|_coiled-coil_domain-containing_protein_146_[Homo_sapiens]_fragment_24,0.160156825564,healthy_serum_29
gi|100816407|ref|NP_078961.3|_Bardet-Biedl_syndrome_10_protein_[Homo_sapiens]_fragment_0,12.0918403301,healthy_serum_29
gi|100913206|ref|NP_001348.2|_ATP-dependent_RNA_helicase_A_[Homo_sapiens]_fragment_50,0.0800784127818,healthy_serum_29
gi|10092657|ref|NP_061326.1|_NADH_dehydrogenase_[ubiquinone]_1_alpha_subcomplex_subunit_12_isoform_a_[Homo_sapiens]_fragment_2,0.0800784127818,healthy_serum_29
gi|10092677|ref|NP_064711.1|_pyridoxal_phosphate_phosphatase_[Homo_sapiens]_fragment_6,0.560548889473,healthy_serum_29
gi|10140845|ref|NP_065387.1|_ephrin_type-A_receptor_8_isoform_1_precursor_[Homo_sapiens]_fragment_31,1.20117619173,healthy_serum_29
gi|10181096|ref|NP_056085.1|_adenylate_cyclase_type_6_[Homo_sapiens]_fragment_18,0.0800784127818,healthy_serum_29
gi|10190670|ref|NP_065685.1|_growth/differentiation_factor_3_precursor_[Homo_sapiens]_fragment_13,0.400392063909,healthy_serum_29
gi|103471997|ref|NP_056240.2|_DNA-directed_RNA_polymerase_I_subunit_RPA1_[Homo_sapiens]_fragment_29,0.0800784127818,healthy_serum_29
gi|103472005|ref|NP_002408.3|_antigen_KI-67_isoform_1_[Homo_sapiens]_fragment_117,0.0800784127818,healthy_serum_29
gi|103472005|ref|NP_002408.3|_antigen_KI-67_isoform_1_[Homo_sapiens]_fragment_118,0.0800784127818,healthy_serum_29
gi|103472005|ref|NP_002408.3|_antigen_KI-67_isoform_1_[Homo_sapiens]_fragment_26,0.560548889473,healthy_serum_29
gi|103472005|ref|NP_002408.3|_antigen_KI-67_isoform_1_[Homo_sapiens]_fragment_30,0.240235238345,healthy_serum_29
gi|103472005|ref|NP_002408.3|_antigen_KI-67_isoform_1_[Homo_sapiens]_fragment_36,0.0800784127818,healthy_serum_29
gi|103472136|ref|NP_055525.3|_G-protein_coupled_receptor-associated_sorting_protein_1_[Homo_sapiens]_fragment_4,128.125460451,healthy_serum_29
gi|103472136|ref|NP_055525.3|_G-protein_coupled_receptor-associated_sorting_protein_1_[Homo_sapiens]_fragment_8,3.9238422263099997,healthy_serum_29
gi|103485496|ref|NP_002759.2|_charged_multivesicular_body_protein_1a_isoform_2_[Homo_sapiens]_fragment_2,2.0820387323299996,healthy_serum_29
gi|103485496|ref|NP_002759.2|_charged_multivesicular_body_protein_1a_isoform_2_[Homo_sapiens]_fragment_3,0.960940953382,healthy_serum_29
gi|104487611|ref|NP_570925.2|_receptor-type_tyrosine-protein_phosphatase_S_isoform_4_precursor_[Homo_sapiens]_fragment_11,0.560548889473,healthy_serum_29
gi|105990514|ref|NP_001448.2|_filamin-B_isoform_2_[Homo_sapiens]_fragment_103,0.320313651127,healthy_serum_29
gi|105990532|ref|NP_000375.2|_apolipoprotein_B-100_precursor_[Homo_sapiens]_fragment_124,0.320313651127,healthy_serum_29
gi|105990532|ref|NP_000375.2|_apolipoprotein_B-100_precursor_[Homo_sapiens]_fragment_35,1.84180349398,healthy_serum_29
"gi|106049292|ref|NP_071504.2|_pyruvate_carboxylase,_mitochondrial_precursor_[Homo_sapiens]_fragment_11",0.160156825564,healthy_serum_29
gi|106507204|ref|NP_001035805.1|_uncharacterized_protein_KIAA0895-like_[Homo_sapiens]_fragment_0,0.0800784127818,healthy_serum_29
gi|106507204|ref|NP_001035805.1|_uncharacterized_protein_KIAA0895-like_[Homo_sapiens]_fragment_12,0.400392063909,healthy_serum_29
gi|106879204|ref|NP_848611.2|_exocyst_complex_component_3-like_protein_[Homo_sapiens]_fragment_24,1.6015682556400002,healthy_serum_29
gi|10834980|ref|NP_000581.1|_interleukin-9_precursor_[Homo_sapiens]_fragment_2,0.160156825564,healthy_serum_29
gi|10834994|ref|NP_000632.1|_interleukin-11_isoform_1_precursor_[Homo_sapiens]_fragment_3,0.160156825564,healthy_serum_29
gi|10835175|ref|NP_000612.1|_5-hydroxytryptamine_receptor_2A_isoform_1_[Homo_sapiens]_fragment_18,0.800784127818,healthy_serum_29
gi|10835218|ref|NP_004609.1|_DNA_topoisomerase_3-alpha_[Homo_sapiens]_fragment_7,4.48439111578,healthy_serum_29
gi|10835246|ref|NP_006554.1|_Krueppel-like_factor_1_[Homo_sapiens]_fragment_10,1.7617250812,healthy_serum_29
gi|10863889|ref|NP_005137.1|_U4/U6.U5_tri-snRNP-associated_protein_1_[Homo_sapiens]_fragment_13,0.240235238345,healthy_serum_29
gi|10863987|ref|NP_067009.1|_zona_pellucida_sperm-binding_protein_4_preproprotein_[Homo_sapiens]_fragment_5,0.480470476691,healthy_serum_29
gi|10863995|ref|NP_067011.1|_zinc_finger_protein_410_isoform_b_[Homo_sapiens]_fragment_7,0.8808625406,healthy_serum_29
gi|10864013|ref|NP_067023.1|_pleckstrin_homology_domain-containing_family_B_member_1_isoform_a_[Homo_sapiens]_fragment_2,0.160156825564,healthy_serum_29
gi|10864043|ref|NP_067055.1|_probable_proline_dehydrogenase_2_[Homo_sapiens]_fragment_11,0.240235238345,healthy_serum_29
gi|10864063|ref|NP_067078.1|_E3_ubiquitin-protein_ligase_pellino_homolog_2_[Homo_sapiens]_fragment_12,0.160156825564,healthy_serum_29
gi|10864063|ref|NP_067078.1|_E3_ubiquitin-protein_ligase_pellino_homolog_2_[Homo_sapiens]_fragment_7,0.0800784127818,healthy_serum_29
gi|10880983|ref|NP_065857.1|_gephyrin_isoform_1_[Homo_sapiens]_fragment_19,0.0800784127818,healthy_serum_29
gi|109134349|ref|NP_036265.3|_coatomer_subunit_gamma-2_isoform_1_[Homo_sapiens]_fragment_28,0.8808625406,healthy_serum_29
gi|109148539|ref|NP_821158.2|_gamma-glutamyltransferase_7_[Homo_sapiens]_fragment_10,0.160156825564,healthy_serum_29
gi|109150419|ref|NP_061878.3|_WD_repeat-containing_protein_mio_[Homo_sapiens]_fragment_16,3.2832149240499997,healthy_serum_29
gi|109288006|ref|NP_853630.2|_keratin-associated_protein_13-1_[Homo_sapiens]_fragment_0,0.0800784127818,healthy_serum_29
gi|109288006|ref|NP_853630.2|_keratin-associated_protein_13-1_[Homo_sapiens]_fragment_4,0.240235238345,healthy_serum_29
gi|10938016|ref|NP_005593.2|_claudin-11_isoform_1_[Homo_sapiens]_fragment_7,0.0800784127818,healthy_serum_29
gi|109452595|ref|NP_001035893.1|_zinc_finger_protein_205_[Homo_sapiens]_fragment_8,7.12697873758,healthy_serum_29
gi|109633031|ref|NP_937983.2|_telomerase_reverse_transcriptase_isoform_1_[Homo_sapiens]_fragment_43,0.160156825564,healthy_serum_29
gi|109637784|ref|NP_001035878.1|_zinc_finger_protein_GLIS3_isoform_a_[Homo_sapiens]_fragment_37,1.04101936616,healthy_serum_29
gi|109637791|ref|NP_060899.2|_transcription_factor_TFIIIB_component_B''_homolog_[Homo_sapiens]_fragment_102,0.240235238345,healthy_serum_29
gi|109637798|ref|NP_602296.2|_DNA_repair_protein_RAD52_homolog_isoform_a_[Homo_sapiens]_fragment_16,0.0800784127818,healthy_serum_29
gi|109638745|ref|NP_001035919.1|_transforming_growth_factor_beta-1-induced_transcript_1_protein_isoform_1_[Homo_sapiens]_fragment_5,0.160156825564,healthy_serum_29
gi|109638745|ref|NP_001035919.1|_transforming_growth_factor_beta-1-induced_transcript_1_protein_isoform_1_[Homo_sapiens]_fragment_6,0.400392063909,healthy_serum_29
gi|109638751|ref|NP_004496.2|_ubiquitin_carboxyl-terminal_hydrolase_6_[Homo_sapiens]_fragment_42,0.240235238345,healthy_serum_29
gi|109659836|ref|NP_001035915.1|_sodium/glucose_cotransporter_5_isoform_2_[Homo_sapiens]_fragment_22,0.400392063909,healthy_serum_29
gi|109659839|ref|NP_689564.3|_sodium/glucose_cotransporter_5_isoform_1_[Homo_sapiens]_fragment_9,0.0800784127818,healthy_serum_29
gi|109659841|ref|NP_689490.2|_ubiquitin_domain-containing_protein_2_[Homo_sapiens]_fragment_6,0.320313651127,healthy_serum_29
gi|109715825|ref|NP_689668.3|_zinc_finger_and_SCAN_domain-containing_protein_29_[Homo_sapiens]_fragment_24,0.160156825564,healthy_serum_29
gi|109715825|ref|NP_689668.3|_zinc_finger_and_SCAN_domain-containing_protein_29_[Homo_sapiens]_fragment_25,0.320313651127,healthy_serum_29
gi|109715825|ref|NP_689668.3|_zinc_finger_and_SCAN_domain-containing_protein_29_[Homo_sapiens]_fragment_7,0.960940953382,healthy_serum_29
gi|109715835|ref|NP_071353.4|_HEAT_repeat-containing_protein_6_[Homo_sapiens]_fragment_25,0.160156825564,healthy_serum_29
gi|109715852|ref|NP_001035940.1|_centrosomal_protein_of_85_kDa-like_isoform_a_[Homo_sapiens]_fragment_7,2.32227397067,healthy_serum_29
gi|109715856|ref|NP_612199.2|_2-amino-3-carboxymuconate-6-semialdehyde_decarboxylase_isoform_1_[Homo_sapiens]_fragment_1,0.0800784127818,healthy_serum_29
