peptide,rpK,file_id
gi|10047140|ref|NP_064528.1|_RNA-binding_protein_PNO1_[Homo_sapiens]_fragment_0,1.31904456326,healthy_serum_2
gi|100814339|ref|NP_065930.2|_coiled-coil_domain-containing_protein_146_[Homo_sapiens]_fragment_24,0.0659522281631,healthy_serum_2
gi|100913209|ref|NP_001035757.1|_heat_shock_factor_protein_4_isoform_b_[Homo_sapiens]_fragment_16,7.71641069508,healthy_serum_2
gi|100913218|ref|NP_443164.2|_porimin_precursor_[Homo_sapiens]_fragment_5,0.0659522281631,healthy_serum_2
gi|10092615|ref|NP_061108.2|_ethanolamine_kinase_1_isoform_A_[Homo_sapiens]_fragment_9,0.0659522281631,healthy_serum_2
gi|10092639|ref|NP_057525.1|_cysteine-rich_motor_neuron_1_protein_precursor_[Homo_sapiens]_fragment_18,0.0659522281631,healthy_serum_2
gi|10190682|ref|NP_065700.1|_chromobox_protein_homolog_8_[Homo_sapiens]_fragment_11,0.19785668448899998,healthy_serum_2
gi|10190682|ref|NP_065700.1|_chromobox_protein_homolog_8_[Homo_sapiens]_fragment_6,0.0659522281631,healthy_serum_2
gi|10190682|ref|NP_065700.1|_chromobox_protein_homolog_8_[Homo_sapiens]_fragment_9,0.8573789661200001,healthy_serum_2
gi|10190722|ref|NP_065729.1|_leucine-rich_repeat_and_transmembrane_domain-containing_protein_1_isoform_1_precursor_[Homo_sapiens]_fragment_10,2.5061846702,healthy_serum_2
gi|10190722|ref|NP_065729.1|_leucine-rich_repeat_and_transmembrane_domain-containing_protein_1_isoform_1_precursor_[Homo_sapiens]_fragment_11,0.0659522281631,healthy_serum_2
gi|10190746|ref|NP_065956.1|_retinol_dehydrogenase_14_[Homo_sapiens]_fragment_3,0.131904456326,healthy_serum_2
gi|102468717|ref|NP_005112.2|_mediator_of_RNA_polymerase_II_transcription_subunit_13_[Homo_sapiens]_fragment_62,0.9233311942829999,healthy_serum_2
gi|102468717|ref|NP_005112.2|_mediator_of_RNA_polymerase_II_transcription_subunit_13_[Homo_sapiens]_fragment_81,0.46166559714100003,healthy_serum_2
gi|10337603|ref|NP_066277.1|_left-right_determination_factor_1_preproprotein_[Homo_sapiens]_fragment_13,33.7015885913,healthy_serum_2
gi|103471993|ref|NP_056151.2|_palmitoyltransferase_ZDHHC17_[Homo_sapiens]_fragment_7,0.19785668448899998,healthy_serum_2
gi|103471997|ref|NP_056240.2|_DNA-directed_RNA_polymerase_I_subunit_RPA1_[Homo_sapiens]_fragment_57,23.347088769699997,healthy_serum_2
gi|103472003|ref|NP_005929.2|_forkhead_box_protein_O4_isoform_1_[Homo_sapiens]_fragment_16,0.0659522281631,healthy_serum_2
gi|103472136|ref|NP_055525.3|_G-protein_coupled_receptor-associated_sorting_protein_1_[Homo_sapiens]_fragment_1,0.131904456326,healthy_serum_2
gi|10440566|ref|NP_066300.1|_leucine_zipper_putative_tumor_suppressor_1_[Homo_sapiens]_fragment_12,0.0659522281631,healthy_serum_2
gi|105990514|ref|NP_001448.2|_filamin-B_isoform_2_[Homo_sapiens]_fragment_82,4.35284705876,healthy_serum_2
gi|105990532|ref|NP_000375.2|_apolipoprotein_B-100_precursor_[Homo_sapiens]_fragment_36,2.11047130122,healthy_serum_2
gi|106507204|ref|NP_001035805.1|_uncharacterized_protein_KIAA0895-like_[Homo_sapiens]_fragment_12,0.0659522281631,healthy_serum_2
gi|106507261|ref|NP_005387.2|_pancreatic_lipase-related_protein_2_precursor_[Homo_sapiens]_fragment_5,3.8252292334599995,healthy_serum_2
gi|10835010|ref|NP_001322.1|_catenin_delta-1_isoform_1B_[Homo_sapiens]_fragment_29,0.46166559714100003,healthy_serum_2
gi|10835073|ref|NP_066565.1|_glycylpeptide_N-tetradecanoyltransferase_1_[Homo_sapiens]_fragment_5,0.19785668448899998,healthy_serum_2
gi|10835143|ref|NP_000565.1|_complement_decay-accelerating_factor_isoform_1_preproprotein_[Homo_sapiens]_fragment_12,0.0659522281631,healthy_serum_2
gi|10835240|ref|NP_006344.1|_high_mobility_group_nucleosome-binding_domain-containing_protein_4_[Homo_sapiens]_fragment_0,0.0659522281631,healthy_serum_2
gi|10835248|ref|NP_006498.1|_lithostathine-1-beta_precursor_[Homo_sapiens]_fragment_3,0.19785668448899998,healthy_serum_2
gi|10835256|ref|NP_037390.2|_apoptosis-associated_speck-like_protein_containing_a_CARD_isoform_a_[Homo_sapiens]_fragment_5,0.0659522281631,healthy_serum_2
gi|10863909|ref|NP_066925.1|_kunitz-type_protease_inhibitor_2_isoform_a_precursor_[Homo_sapiens]_fragment_7,0.0659522281631,healthy_serum_2
gi|10863935|ref|NP_066959.1|_reticulon-1_isoform_A_[Homo_sapiens]_fragment_1,0.791426737957,healthy_serum_2
gi|10863957|ref|NP_066978.1|_CD209_antigen_isoform_1_[Homo_sapiens]_fragment_12,0.527617825304,healthy_serum_2
gi|10863995|ref|NP_067011.1|_zinc_finger_protein_410_isoform_b_[Homo_sapiens]_fragment_6,0.39571336897799997,healthy_serum_2
gi|10864009|ref|NP_067021.1|_carboxy-terminal_domain_RNA_polymerase_II_polypeptide_A_small_phosphatase_1_isoform_1_[Homo_sapiens]_fragment_1,0.0659522281631,healthy_serum_2
gi|10864043|ref|NP_067055.1|_probable_proline_dehydrogenase_2_[Homo_sapiens]_fragment_11,0.19785668448899998,healthy_serum_2
gi|10864043|ref|NP_067055.1|_probable_proline_dehydrogenase_2_[Homo_sapiens]_fragment_17,0.0659522281631,healthy_serum_2
gi|10864043|ref|NP_067055.1|_probable_proline_dehydrogenase_2_[Homo_sapiens]_fragment_18,0.0659522281631,healthy_serum_2
gi|10864043|ref|NP_067055.1|_probable_proline_dehydrogenase_2_[Homo_sapiens]_fragment_2,0.0659522281631,healthy_serum_2
gi|10864063|ref|NP_067078.1|_E3_ubiquitin-protein_ligase_pellino_homolog_2_[Homo_sapiens]_fragment_4,0.989283422446,healthy_serum_2
gi|108796653|ref|NP_001035830.1|_phosphoglycolate_phosphatase_[Homo_sapiens]_fragment_0,0.263808912652,healthy_serum_2
gi|108796661|ref|NP_001012986.2|_spindlin-4_[Homo_sapiens]_fragment_1,0.0659522281631,healthy_serum_2
gi|10880129|ref|NP_062873.1|_5-hydroxytryptamine_receptor_7_isoform_d_[Homo_sapiens]_fragment_18,0.131904456326,healthy_serum_2
gi|10880983|ref|NP_065857.1|_gephyrin_isoform_1_[Homo_sapiens]_fragment_3,0.19785668448899998,healthy_serum_2
gi|108860686|ref|NP_001035844.1|_prolyl_endopeptidase-like_isoform_2_[Homo_sapiens]_fragment_20,0.0659522281631,healthy_serum_2
gi|108860697|ref|NP_055445.2|_zinc_finger_protein_592_[Homo_sapiens]_fragment_45,0.19785668448899998,healthy_serum_2
gi|109134355|ref|NP_057206.2|_centrosomal_protein_of_83_kDa_[Homo_sapiens]_fragment_19,0.0659522281631,healthy_serum_2
gi|109148539|ref|NP_821158.2|_gamma-glutamyltransferase_7_[Homo_sapiens]_fragment_22,0.131904456326,healthy_serum_2
gi|109150419|ref|NP_061878.3|_WD_repeat-containing_protein_mio_[Homo_sapiens]_fragment_26,2.9018980391699998,healthy_serum_2
gi|109150419|ref|NP_061878.3|_WD_repeat-containing_protein_mio_[Homo_sapiens]_fragment_35,3.3635636363200003,healthy_serum_2
gi|109240544|ref|NP_001035881.1|_zinc_finger_protein_596_isoform_1_[Homo_sapiens]_fragment_16,2.9018980391699998,healthy_serum_2
gi|109288012|ref|NP_001035887.1|_monocarboxylate_transporter_4_[Homo_sapiens]_fragment_8,6.79307950079,healthy_serum_2
gi|109637784|ref|NP_001035878.1|_zinc_finger_protein_GLIS3_isoform_a_[Homo_sapiens]_fragment_37,4.41879928692,healthy_serum_2
gi|109637784|ref|NP_001035878.1|_zinc_finger_protein_GLIS3_isoform_a_[Homo_sapiens]_fragment_8,0.0659522281631,healthy_serum_2
gi|109637788|ref|NP_150247.2|_protein_PML_isoform_5_[Homo_sapiens]_fragment_22,0.329761140815,healthy_serum_2
