peptide,rpK,file_id
gi|10047090|ref|NP_055147.1|_small_muscular_protein_[Homo_sapiens]_fragment_0,0.0607197721794,healthy_serum_50
gi|100913218|ref|NP_443164.2|_porimin_precursor_[Homo_sapiens]_fragment_5,0.0607197721794,healthy_serum_50
gi|10092639|ref|NP_057525.1|_cysteine-rich_motor_neuron_1_protein_precursor_[Homo_sapiens]_fragment_17,0.121439544359,healthy_serum_50
gi|10190682|ref|NP_065700.1|_chromobox_protein_homolog_8_[Homo_sapiens]_fragment_11,0.0607197721794,healthy_serum_50
gi|10190706|ref|NP_065717.1|_dual_specificity_protein_kinase_CLK4_[Homo_sapiens]_fragment_13,0.121439544359,healthy_serum_50
gi|10190722|ref|NP_065729.1|_leucine-rich_repeat_and_transmembrane_domain-containing_protein_1_isoform_1_precursor_[Homo_sapiens]_fragment_10,0.121439544359,healthy_serum_50
gi|102468717|ref|NP_005112.2|_mediator_of_RNA_polymerase_II_transcription_subunit_13_[Homo_sapiens]_fragment_62,2.8538292924299995,healthy_serum_50
gi|10337613|ref|NP_066273.1|_B-cell_CLL/lymphoma_7_protein_family_member_A_isoform_a_[Homo_sapiens]_fragment_4,0.242879088718,healthy_serum_50
gi|103471989|ref|NP_008990.2|_kaptin_isoform_1_[Homo_sapiens]_fragment_12,0.0607197721794,healthy_serum_50
gi|103471997|ref|NP_056240.2|_DNA-directed_RNA_polymerase_I_subunit_RPA1_[Homo_sapiens]_fragment_57,0.0607197721794,healthy_serum_50
gi|103472011|ref|NP_001035787.1|_ubiquitin-conjugating_enzyme_E2_variant_3_isoform_a_[Homo_sapiens]_fragment_7,0.0607197721794,healthy_serum_50
gi|103472136|ref|NP_055525.3|_G-protein_coupled_receptor-associated_sorting_protein_1_[Homo_sapiens]_fragment_1,29.9348476845,healthy_serum_50
gi|103485496|ref|NP_002759.2|_charged_multivesicular_body_protein_1a_isoform_2_[Homo_sapiens]_fragment_0,0.0607197721794,healthy_serum_50
gi|105990514|ref|NP_001448.2|_filamin-B_isoform_2_[Homo_sapiens]_fragment_98,0.364318633076,healthy_serum_50
gi|105990532|ref|NP_000375.2|_apolipoprotein_B-100_precursor_[Homo_sapiens]_fragment_142,3.27886769769,healthy_serum_50
gi|105990532|ref|NP_000375.2|_apolipoprotein_B-100_precursor_[Homo_sapiens]_fragment_41,0.121439544359,healthy_serum_50
gi|106507204|ref|NP_001035805.1|_uncharacterized_protein_KIAA0895-like_[Homo_sapiens]_fragment_12,2.1251920262799997,healthy_serum_50
gi|106879204|ref|NP_848611.2|_exocyst_complex_component_3-like_protein_[Homo_sapiens]_fragment_9,0.0607197721794,healthy_serum_50
gi|106879206|ref|NP_078920.2|_bifunctional_lysine-specific_demethylase_and_histidyl-hydroxylase_NO66_[Homo_sapiens]_fragment_10,0.0607197721794,healthy_serum_50
gi|106879206|ref|NP_078920.2|_bifunctional_lysine-specific_demethylase_and_histidyl-hydroxylase_NO66_[Homo_sapiens]_fragment_20,0.182159316538,healthy_serum_50
gi|10835010|ref|NP_001322.1|_catenin_delta-1_isoform_1B_[Homo_sapiens]_fragment_29,0.121439544359,healthy_serum_50
gi|10863909|ref|NP_066925.1|_kunitz-type_protease_inhibitor_2_isoform_a_precursor_[Homo_sapiens]_fragment_9,0.910796582691,healthy_serum_50
gi|10863935|ref|NP_066959.1|_reticulon-1_isoform_A_[Homo_sapiens]_fragment_1,0.182159316538,healthy_serum_50
gi|10863945|ref|NP_066964.1|_X-ray_repair_cross-complementing_protein_5_[Homo_sapiens]_fragment_27,0.364318633076,healthy_serum_50
gi|10863949|ref|NP_066969.1|_angiopoietin-related_protein_7_precursor_[Homo_sapiens]_fragment_12,0.303598860897,healthy_serum_50
gi|10863995|ref|NP_067011.1|_zinc_finger_protein_410_isoform_b_[Homo_sapiens]_fragment_6,0.485758177435,healthy_serum_50
gi|10864009|ref|NP_067021.1|_carboxy-terminal_domain_RNA_polymerase_II_polypeptide_A_small_phosphatase_1_isoform_1_[Homo_sapiens]_fragment_1,0.121439544359,healthy_serum_50
gi|10864043|ref|NP_067055.1|_probable_proline_dehydrogenase_2_[Homo_sapiens]_fragment_11,0.0607197721794,healthy_serum_50
gi|10864043|ref|NP_067055.1|_probable_proline_dehydrogenase_2_[Homo_sapiens]_fragment_18,0.0607197721794,healthy_serum_50
"gi|108773801|ref|NP_000161.2|_glycine_dehydrogenase_(decarboxylating),_mitochondrial_precursor_[Homo_sapiens]_fragment_3",0.182159316538,healthy_serum_50
gi|108796653|ref|NP_001035830.1|_phosphoglycolate_phosphatase_[Homo_sapiens]_fragment_0,14.0262673734,healthy_serum_50
gi|108860697|ref|NP_055445.2|_zinc_finger_protein_592_[Homo_sapiens]_fragment_45,0.0607197721794,healthy_serum_50
gi|109148539|ref|NP_821158.2|_gamma-glutamyltransferase_7_[Homo_sapiens]_fragment_3,3.7039061029400004,healthy_serum_50
gi|109150419|ref|NP_061878.3|_WD_repeat-containing_protein_mio_[Homo_sapiens]_fragment_26,8.07572969986,healthy_serum_50
gi|109150419|ref|NP_061878.3|_WD_repeat-containing_protein_mio_[Homo_sapiens]_fragment_35,0.0607197721794,healthy_serum_50
gi|109255226|ref|NP_001035842.1|_centrosomal_protein_of_63_kDa_isoform_c_[Homo_sapiens]_fragment_12,0.425038405256,healthy_serum_50
gi|109288012|ref|NP_001035887.1|_monocarboxylate_transporter_4_[Homo_sapiens]_fragment_8,0.121439544359,healthy_serum_50
gi|10947135|ref|NP_001081.1|_ATP-binding_cassette_sub-family_F_member_1_isoform_b_[Homo_sapiens]_fragment_15,0.242879088718,healthy_serum_50
gi|10947139|ref|NP_000036.2|_arginase-1_isoform_2_[Homo_sapiens]_fragment_4,0.0607197721794,healthy_serum_50
gi|109637788|ref|NP_150247.2|_protein_PML_isoform_5_[Homo_sapiens]_fragment_22,0.242879088718,healthy_serum_50
gi|109637798|ref|NP_602296.2|_DNA_repair_protein_RAD52_homolog_isoform_a_[Homo_sapiens]_fragment_14,1.57871407666,healthy_serum_50
gi|109638745|ref|NP_001035919.1|_transforming_growth_factor_beta-1-induced_transcript_1_protein_isoform_1_[Homo_sapiens]_fragment_17,0.0607197721794,healthy_serum_50
gi|109638745|ref|NP_001035919.1|_transforming_growth_factor_beta-1-induced_transcript_1_protein_isoform_1_[Homo_sapiens]_fragment_6,0.0607197721794,healthy_serum_50
gi|109638751|ref|NP_004496.2|_ubiquitin_carboxyl-terminal_hydrolase_6_[Homo_sapiens]_fragment_41,0.607197721794,healthy_serum_50
gi|109638751|ref|NP_004496.2|_ubiquitin_carboxyl-terminal_hydrolase_6_[Homo_sapiens]_fragment_47,0.0607197721794,healthy_serum_50
gi|109659839|ref|NP_689564.3|_sodium/glucose_cotransporter_5_isoform_1_[Homo_sapiens]_fragment_14,0.182159316538,healthy_serum_50
gi|109698597|ref|NP_001035926.1|_trafficking_protein_particle_complex_subunit_5_[Homo_sapiens]_fragment_6,0.121439544359,healthy_serum_50
gi|109698609|ref|NP_524576.2|_protein_BANP_isoform_b_[Homo_sapiens]_fragment_18,0.0607197721794,healthy_serum_50
gi|109715827|ref|NP_003411.3|_zinc_finger_protein_35_[Homo_sapiens]_fragment_16,0.121439544359,healthy_serum_50
gi|109948307|ref|NP_001035948.1|_nuclear_protein_1_isoform_a_[Homo_sapiens]_fragment_2,0.121439544359,healthy_serum_50
gi|110224458|ref|NP_001035962.1|_solute_carrier_family_12_member_6_isoform_e_[Homo_sapiens]_fragment_22,0.0607197721794,healthy_serum_50
gi|110225347|ref|NP_783866.2|_serpin_A9_isoform_A_[Homo_sapiens]_fragment_0,0.0607197721794,healthy_serum_50
"gi|110227613|ref|NP_114152.3|_arf-GAP_with_GTPase,_ANK_repeat_and_PH_domain-containing_protein_3_isoform_a_[Homo_sapiens]_fragment_11",0.182159316538,healthy_serum_50
"gi|110227613|ref|NP_114152.3|_arf-GAP_with_GTPase,_ANK_repeat_and_PH_domain-containing_protein_3_isoform_a_[Homo_sapiens]_fragment_14",1.51799430449,healthy_serum_50
gi|110227631|ref|NP_001009991.2|_synaptotagmin-like_protein_3_isoform_2_[Homo_sapiens]_fragment_20,0.121439544359,healthy_serum_50
gi|110227866|ref|NP_079430.3|_SUN_domain-containing_protein_1_isoform_b_[Homo_sapiens]_fragment_11,0.425038405256,healthy_serum_50
gi|11024694|ref|NP_036273.1|_integrator_complex_subunit_6_isoform_a_[Homo_sapiens]_fragment_1,4.55398291346,healthy_serum_50
gi|110347420|ref|NP_001036015.1|_structural_maintenance_of_chromosomes_protein_2_[Homo_sapiens]_fragment_27,0.0607197721794,healthy_serum_50
gi|110347433|ref|NP_001036008.1|_glycine_receptor_subunit_alpha-3_isoform_b_precursor_[Homo_sapiens]_fragment_12,0.121439544359,healthy_serum_50
gi|110347453|ref|NP_004164.2|_cationic_amino_acid_transporter_4_[Homo_sapiens]_fragment_18,13.6619487404,healthy_serum_50
gi|110347463|ref|NP_006725.3|_transcription_factor_HIVEP2_[Homo_sapiens]_fragment_83,0.7893570383319999,healthy_serum_50
gi|110347568|ref|NP_055800.2|_centrosomal_protein_of_152_kDa_isoform_2_[Homo_sapiens]_fragment_56,0.0607197721794,healthy_serum_50
gi|110349767|ref|NP_000060.2|_voltage-dependent_L-type_calcium_channel_subunit_alpha-1S_[Homo_sapiens]_fragment_69,0.0607197721794,healthy_serum_50
gi|110349769|ref|NP_077272.2|_coiled-coil_domain-containing_protein_28B_isoform_2_[Homo_sapiens]_fragment_1,0.0607197721794,healthy_serum_50
gi|110349786|ref|NP_055935.4|_Alstrom_syndrome_protein_1_[Homo_sapiens]_fragment_156,0.0607197721794,healthy_serum_50
gi|110349786|ref|NP_055935.4|_Alstrom_syndrome_protein_1_[Homo_sapiens]_fragment_91,8.92580651037,healthy_serum_50
gi|110349786|ref|NP_055935.4|_Alstrom_syndrome_protein_1_[Homo_sapiens]_fragment_99,0.667917493974,healthy_serum_50
gi|11036642|ref|NP_055384.1|_zinc_finger_protein_with_KRAB_and_SCAN_domains_5_[Homo_sapiens]_fragment_24,0.364318633076,healthy_serum_50
gi|11036656|ref|NP_061763.1|_protocadherin_beta-7_precursor_[Homo_sapiens]_fragment_19,0.667917493974,healthy_serum_50
gi|110431348|ref|NP_005206.2|_netrin_receptor_DCC_[Homo_sapiens]_fragment_2,0.242879088718,healthy_serum_50
gi|110431350|ref|NP_001036038.1|_cytosolic_endo-beta-N-acetylglucosaminidase_[Homo_sapiens]_fragment_17,0.7893570383319999,healthy_serum_50
gi|110431354|ref|NP_073606.3|_CREB-regulated_transcription_coactivator_3_isoform_a_[Homo_sapiens]_fragment_14,2.30735134282,healthy_serum_50
gi|110431354|ref|NP_073606.3|_CREB-regulated_transcription_coactivator_3_isoform_a_[Homo_sapiens]_fragment_16,1.8823129375599998,healthy_serum_50
gi|110431370|ref|NP_113663.2|_espin_[Homo_sapiens]_fragment_10,0.0607197721794,healthy_serum_50
gi|110556636|ref|NP_203754.2|_182_kDa_tankyrase-1-binding_protein_[Homo_sapiens]_fragment_0,0.121439544359,healthy_serum_50
gi|110556636|ref|NP_203754.2|_182_kDa_tankyrase-1-binding_protein_[Homo_sapiens]_fragment_16,0.0607197721794,healthy_serum_50
gi|110556636|ref|NP_203754.2|_182_kDa_tankyrase-1-binding_protein_[Homo_sapiens]_fragment_36,0.121439544359,healthy_serum_50
gi|110556636|ref|NP_203754.2|_182_kDa_tankyrase-1-binding_protein_[Homo_sapiens]_fragment_43,0.0607197721794,healthy_serum_50
