peptide,rpK,file_id
gi|10047144|ref|NP_065169.1|_sal-like_protein_4_[Homo_sapiens]_fragment_28,0.303469183842,healthy_serum_38
gi|10047144|ref|NP_065169.1|_sal-like_protein_4_[Homo_sapiens]_fragment_40,0.0758672959606,healthy_serum_38
gi|100814339|ref|NP_065930.2|_coiled-coil_domain-containing_protein_146_[Homo_sapiens]_fragment_22,0.0758672959606,healthy_serum_38
gi|100814339|ref|NP_065930.2|_coiled-coil_domain-containing_protein_146_[Homo_sapiens]_fragment_24,0.0758672959606,healthy_serum_38
gi|100815975|ref|NP_057480.2|_CTD_small_phosphatase-like_protein_2_[Homo_sapiens]_fragment_7,0.303469183842,healthy_serum_38
gi|100913206|ref|NP_001348.2|_ATP-dependent_RNA_helicase_A_[Homo_sapiens]_fragment_34,0.0758672959606,healthy_serum_38
gi|100913218|ref|NP_443164.2|_porimin_precursor_[Homo_sapiens]_fragment_2,0.0758672959606,healthy_serum_38
gi|10140845|ref|NP_065387.1|_ephrin_type-A_receptor_8_isoform_1_precursor_[Homo_sapiens]_fragment_35,0.0758672959606,healthy_serum_38
gi|10181096|ref|NP_056085.1|_adenylate_cyclase_type_6_[Homo_sapiens]_fragment_18,0.22760188788199998,healthy_serum_38
gi|10181096|ref|NP_056085.1|_adenylate_cyclase_type_6_[Homo_sapiens]_fragment_25,0.151734591921,healthy_serum_38
gi|10190682|ref|NP_065700.1|_chromobox_protein_homolog_8_[Homo_sapiens]_fragment_10,0.22760188788199998,healthy_serum_38
gi|102468717|ref|NP_005112.2|_mediator_of_RNA_polymerase_II_transcription_subunit_13_[Homo_sapiens]_fragment_80,0.606938367685,healthy_serum_38
gi|10337585|ref|NP_066290.1|_defensin-5_preproprotein_[Homo_sapiens]_fragment_2,0.151734591921,healthy_serum_38
gi|103471997|ref|NP_056240.2|_DNA-directed_RNA_polymerase_I_subunit_RPA1_[Homo_sapiens]_fragment_22,0.0758672959606,healthy_serum_38
gi|103472003|ref|NP_005929.2|_forkhead_box_protein_O4_isoform_1_[Homo_sapiens]_fragment_17,0.0758672959606,healthy_serum_38
gi|103472005|ref|NP_002408.3|_antigen_KI-67_isoform_1_[Homo_sapiens]_fragment_108,0.0758672959606,healthy_serum_38
gi|103472005|ref|NP_002408.3|_antigen_KI-67_isoform_1_[Homo_sapiens]_fragment_117,3.86923209399,healthy_serum_38
gi|103472005|ref|NP_002408.3|_antigen_KI-67_isoform_1_[Homo_sapiens]_fragment_12,0.6828056636450001,healthy_serum_38
gi|103485496|ref|NP_002759.2|_charged_multivesicular_body_protein_1a_isoform_2_[Homo_sapiens]_fragment_3,4.476170461680001,healthy_serum_38
gi|104294874|ref|NP_775755.3|_Krueppel-like_factor_17_[Homo_sapiens]_fragment_3,0.0758672959606,healthy_serum_38
gi|105990532|ref|NP_000375.2|_apolipoprotein_B-100_precursor_[Homo_sapiens]_fragment_42,0.0758672959606,healthy_serum_38
gi|105990541|ref|NP_000341.2|_retinal-specific_ATP-binding_cassette_transporter_[Homo_sapiens]_fragment_48,0.0758672959606,healthy_serum_38
"gi|106049292|ref|NP_071504.2|_pyruvate_carboxylase,_mitochondrial_precursor_[Homo_sapiens]_fragment_39",1.4414786232499999,healthy_serum_38
gi|10835029|ref|NP_002868.1|_DNA_repair_protein_RAD51_homolog_2_isoform_1_[Homo_sapiens]_fragment_0,2.57948806266,healthy_serum_38
"gi|10835173|ref|NP_000611.1|_nitric_oxide_synthase,_brain_isoform_1_[Homo_sapiens]_fragment_43",1.66908051113,healthy_serum_38
gi|108389176|ref|NP_997229.2|_tRNA-splicing_endonuclease_subunit_Sen54_[Homo_sapiens]_fragment_7,0.0758672959606,healthy_serum_38
gi|10862703|ref|NP_066124.1|_proto-oncogene_tyrosine-protein_kinase_receptor_Ret_isoform_a_precursor_[Homo_sapiens]_fragment_9,0.379336479803,healthy_serum_38
gi|10863899|ref|NP_004747.1|_numb-like_protein_isoform_a_[Homo_sapiens]_fragment_17,0.0758672959606,healthy_serum_38
gi|10863899|ref|NP_004747.1|_numb-like_protein_isoform_a_[Homo_sapiens]_fragment_8,0.0758672959606,healthy_serum_38
gi|10863995|ref|NP_067011.1|_zinc_finger_protein_410_isoform_b_[Homo_sapiens]_fragment_14,0.606938367685,healthy_serum_38
gi|10864043|ref|NP_067055.1|_probable_proline_dehydrogenase_2_[Homo_sapiens]_fragment_11,2.8829572464999997,healthy_serum_38
gi|10864043|ref|NP_067055.1|_probable_proline_dehydrogenase_2_[Homo_sapiens]_fragment_16,0.0758672959606,healthy_serum_38
gi|10864065|ref|NP_067080.1|_neuroglobin_[Homo_sapiens]_fragment_3,0.758672959606,healthy_serum_38
gi|108773808|ref|NP_057558.3|_coiled-coil_domain-containing_protein_174_[Homo_sapiens]_fragment_14,7.966066075860001,healthy_serum_38
gi|108796653|ref|NP_001035830.1|_phosphoglycolate_phosphatase_[Homo_sapiens]_fragment_0,0.303469183842,healthy_serum_38
gi|10880983|ref|NP_065857.1|_gephyrin_isoform_1_[Homo_sapiens]_fragment_21,1.06214214345,healthy_serum_38
gi|109452587|ref|NP_775882.2|_protein_FAM98B_[Homo_sapiens]_fragment_9,0.0758672959606,healthy_serum_38
gi|109637784|ref|NP_001035878.1|_zinc_finger_protein_GLIS3_isoform_a_[Homo_sapiens]_fragment_15,0.986274847488,healthy_serum_38
